url,Property ID,Locality name,Postal code,Subtype of property,Open Fire,Price,Construction year,Building condition,Outdoor parking spaces,Living area,Kitchen type,Bedrooms,Bathrooms,Terrace surface,Elevator,Energy class,Heating type,Double glazing,Flood zone type,Tenement building,Furnished,Surface of the plot,Garden surface,Number of frontages,Swimming pool,Accessible for disabled people,Covered parking spaces,Shower rooms
https://www.immoweb.be/en/classified/duplex/for-sale/la-hulpe/1310/11013603,11013603,la-hulpe,1310,duplex,0.0,"785,000",2022,Asnew,19,174,USAhyperequipped,3,2,34,Yes,B,Gas,,Nonfloodzone,No,No,,,4,No,Yes,19,
https://www.immoweb.be/en/classified/loft/for-sale/mechelen/2800/10751611,10751611,mechelen,2800,loft,0.0,"789,000",2012,Good,2,215,Installed,4,2,80,Yes,B,Gas,Yes,Nonfloodzone,No,,,,3,,,2,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10987494,10987494,ixelles,1050,apartment,0.0,"795,000",2001,Asnew,,231,Hyperequipped,3,2,26,Yes,C,Gas,,Nonfloodzone,No,No,,,2,No,No,,1
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11032049,11032049,knokke-heist,8300,apartment,0.0,"815,000",1967,Justrenovated,,76,USAhyperequipped,3,1,5,Yes,B,Gas,Yes,Nonfloodzone,No,,,,2,No,No,,1
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10921117,10921117,knokke-heist,8300,apartment,0.0,"825,000",1990,Asnew,,75,USAhyperequipped,2,1,4,Yes,B,Gas,Yes,Nonfloodzone,No,No,,,2,No,Yes,,1
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/saint-gilles/1060/11135442,11135442,saint-gilles,1060,mixed-use-building,0.0,"650,000",,,,345,,5,,,No,G,Gas,Yes,Nonfloodzone,Yes,No,1,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11135443,11135443,uccle,1180,apartment,0.0,"595,000",1950,,,200,,5,3,30,Yes,E,Gas,Yes,Nonfloodzone,No,No,,,4,No,No,,
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/11135441,11135441,mechelen,2800,house,0.0,"649,000",1850,,,597,,5,2,,,C,,,Nonfloodzone,No,,,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/sint-amandsberg/9040/11135440,11135440,sint-amandsberg,9040,house,0.0,"395,000",1900,Asnew,,131,,3,1,,,B,Gas,Yes,Nonfloodzone,No,,86,,,,,,
https://www.immoweb.be/en/classified/bungalow/for-sale/roeselare/8800/11135437,11135437,roeselare,8800,bungalow,0.0,"453,146",,Good,,,,3,1,,,A,,,,No,,463,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/meulebeke/8760/11135436,11135436,meulebeke,8760,house,0.0,"460,101",,,,,,3,1,,,A,,,,No,,769,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/veurne/8630/10870467,10870467,veurne,8630,house,0.0,"239,000",1900,Torenovate,,262,Installed,5,1,,,F,Gas,Yes,,No,,213,,,,,,
https://www.immoweb.be/en/classified/bungalow/for-sale/mariakerke/9030/11135431,11135431,mariakerke,9030,bungalow,0.0,"439,000",1968,Torenovate,,160,,4,2,,,F,,,Nonfloodzone,No,,850,,,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/oudenaarde/9700/11135418,11135418,oudenaarde,9700,apartment,0.0,"322,000",2022,,,102,,2,1,8,Yes,Notspecified,Gas,Yes,Nonfloodzone,No,,,,2,,No,,
https://www.immoweb.be/en/classified/house/for-sale/orp-le-grand/1350/11135407,11135407,orp-le-grand,1350,house,0.0,"239,000",,Tobedoneup,4,493,Installed,4,2,65,,C,Fueloil,Yes,Nonfloodzone,No,No,380,,2,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/11135401,11135401,oostende,8400,apartment,0.0,"220,000",1918,Asnew,,85,Installed,1,1,11,,C,Gas,,,No,No,,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/oostnieuwkerke/8840/11135398,11135398,oostnieuwkerke,8840,house,0.0,"495,000",2004,,,,,3,1,,,B,,,Nonfloodzone,No,,415,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/herne/1541/11135391,11135391,herne,1541,house,0.0,"295,000",,Torenovate,2,191,,5,1,,,F,,Yes,,No,,1670,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/ch%C3%A2telet/6200/11135390,11135390,ch%C3%A2telet,6200,house,0.0,"169,000",1980,Good,1,120,Semiequipped,2,1,30,No,F,Gas,,Nonfloodzone,No,No,203,100,3,No,No,,1
https://www.immoweb.be/en/classified/chalet/for-sale/houtvenne/2235/11063369,11063369,houtvenne,2235,chalet,0.0,"185,000",1990,,,,,1,1,,,Notspecified,,,Nonfloodzone,No,,560,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/zeebrugge/8380/11135386,11135386,zeebrugge,8380,apartment,0.0,"399,000",2008,Good,1,86,,2,1,,Yes,C,Electric,Yes,Nonfloodzone,No,,,,,,Yes,1,
https://www.immoweb.be/en/classified/house/for-sale/zwijnaarde/9052/11135385,11135385,zwijnaarde,9052,house,0.0,"510,000",2001,,2,153,,3,1,,,B,,Yes,Nonfloodzone,No,,340,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/nieuwpoort/8620/11135380,11135380,nieuwpoort,8620,house,0.0,"475,000",1990,,2,146,,3,1,,,F,,Yes,Nonfloodzone,No,,647,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/kaprijke/9971/11135369,11135369,kaprijke,9971,house,0.0,"419,000",2014,Good,2,126,Installed,3,1,,,Notspecified,Gas,Yes,Nonfloodzone,No,,340,,3,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/louvain-la-neuve/1348/11135366,11135366,louvain-la-neuve,1348,apartment,0.0,"150,000",1977,,,40,,2,,,Yes,D,,Yes,Nonfloodzone,No,Yes,,,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/louvain-la-neuve/1348/11135365,11135365,louvain-la-neuve,1348,apartment,0.0,"160,000",1974,,,42,,1,,,Yes,E,,Yes,Nonfloodzone,No,Yes,,,,,,,1
https://www.immoweb.be/en/classified/villa/for-sale/vichte/8570/11135363,11135363,vichte,8570,villa,0.0,"495,000",,Good,5,205,Installed,4,1,,,D,,Yes,Nonfloodzone,No,,1082,,4,,,4,1
https://www.immoweb.be/en/classified/house/for-sale/vichte/8570/11135362,11135362,vichte,8570,house,0.0,"495,000",,Good,5,205,Installed,4,1,,,D,,Yes,Nonfloodzone,No,,1082,,4,,,4,1
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/11135354,11135354,jette,1090,apartment,0.0,"285,000",2000,Asnew,2,78,Hyperequipped,1,1,10,Yes,E,,Yes,,No,,,60,2,,Yes,2,1
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/11135352,11135352,schaerbeek,1030,apartment,0.0,"235,000",,Good,,111,Semiequipped,3,1,4,,E,Fueloil,Yes,Nonfloodzone,No,,,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/sint-katherina-lombeek/1742/11135351,11135351,sint-katherina-lombeek,1742,house,0.0,"380,000",1899,,1,285,,5,1,,,Notspecified,,,,No,,485,290,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11135349,11135349,uccle,1180,apartment,0.0,"355,000",1951,,,95,,1,,2,Yes,Notspecified,,,,No,,,,,,,,1
https://www.immoweb.be/en/classified/house/for-sale/bredene/8450/11135344,11135344,bredene,8450,house,0.0,"335,000",,Justrenovated,,159,,4,1,,,B,Gas,Yes,Nonfloodzone,No,,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10974639,10974639,ixelles,1050,apartment,0.0,"840,000",2001,Asnew,,173,Hyperequipped,3,2,39,Yes,C,Gas,,Nonfloodzone,No,No,,,2,No,No,,1
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10836304,10836304,knokke-heist,8300,apartment,0.0,"845,000",1986,Justrenovated,,82,USAhyperequipped,3,2,4,Yes,B,Gas,Yes,Nonfloodzone,No,No,,,2,No,Yes,,2
https://www.immoweb.be/en/classified/duplex/for-sale/woluwe-saint-pierre/1150/10861594,10861594,woluwe-saint-pierre,1150,duplex,1.0,"849,000",1950,Asnew,,255,USAhyperequipped,4,2,,Yes,G,Gas,,Nonfloodzone,No,No,,,2,No,No,,2
https://www.immoweb.be/en/classified/penthouse/for-sale/etterbeek/1040/10894100,10894100,etterbeek,1040,penthouse,0.0,"875,000",1912,Justrenovated,25,187,USAhyperequipped,2,1,25,Yes,C,Gas,Yes,Nonfloodzone,No,No,,,3,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/10946902,10946902,woluwe-saint-lambert,1200,apartment,1.0,"880,000",1935,Good,1,215,USAhyperequipped,4,2,,Yes,E,Gas,Yes,Nonfloodzone,No,No,,,4,No,No,1,1
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11060126,11060126,ixelles,1050,apartment,0.0,"890,000",1939,Asnew,,218,Installed,3,1,,Yes,D,Gas,Yes,,No,No,,,2,No,No,,1
https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/10430545,10430545,woluwe-saint-lambert,1200,penthouse,0.0,"895,000",2005,Asnew,,150,USAhyperequipped,3,2,175,Yes,D,Gas,Yes,Nonfloodzone,No,Yes,,,3,No,Yes,1,1
https://www.immoweb.be/en/classified/duplex/for-sale/saint-gilles/1060/10896543,10896543,saint-gilles,1060,duplex,1.0,"925,000",1910,Asnew,1,170,USAhyperequipped,4,2,,Yes,D,Gas,,Nonfloodzone,No,No,,,2,No,No,,1
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10707657,10707657,knokke-heist,8300,apartment,1.0,"975,000",1967,Justrenovated,,112,USAhyperequipped,2,1,,Yes,E,Gas,Yes,Nonfloodzone,No,No,,,2,No,Yes,,1
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11094263,11094263,uccle,1180,apartment,0.0,"980,000",1989,Good,1,203,Hyperequipped,3,3,15,Yes,C,Gas,Yes,Nonfloodzone,No,No,,,2,No,Yes,,1
https://www.immoweb.be/en/classified/penthouse/for-sale/schaerbeek/1030/11092031,11092031,schaerbeek,1030,penthouse,0.0,"995,000",1890,Asnew,2,162,USAhyperequipped,3,2,162,Yes,D,Gas,Yes,Nonfloodzone,No,No,,,2,No,Yes,,2
https://www.immoweb.be/en/classified/penthouse/for-sale/etterbeek/1040/10894099,10894099,etterbeek,1040,penthouse,0.0,"995,000",1912,Asnew,35,220,USAhyperequipped,3,2,25,Yes,C,Gas,Yes,Nonfloodzone,No,No,,,3,No,No,,
https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-pierre/1150/10778167,10778167,woluwe-saint-pierre,1150,penthouse,0.0,"995,000",1960,Asnew,1,175,USAhyperequipped,3,1,80,Yes,B,Gas,Yes,Nonfloodzone,No,,,,3,No,No,1,1
https://www.immoweb.be/en/classified/penthouse/for-sale/knokke-heist/8300/11035191,11035191,knokke-heist,8300,penthouse,0.0,"995,000",1985,Justrenovated,,70,USAhyperequipped,2,2,50,Yes,B,Electric,Yes,Nonfloodzone,No,,,,2,No,No,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10641729,10641729,knokke-heist,8300,apartment,0.0,"1,095,000",2009,Good,,122,USAhyperequipped,3,2,35,Yes,A,Gas,Yes,Nonfloodzone,No,Yes,,,2,No,Yes,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10842216,10842216,knokke-heist,8300,apartment,0.0,"1,140,000",1958,Asnew,,86,Hyperequipped,3,1,6,Yes,D,Gas,,Nonfloodzone,No,No,,,2,No,No,,2
https://www.immoweb.be/en/classified/penthouse/for-sale/etterbeek/1040/10894101,10894101,etterbeek,1040,penthouse,0.0,"1,150,000",1912,Asnew,35,198,USAhyperequipped,3,1,18,Yes,B,Gas,Yes,Nonfloodzone,No,No,,,3,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11081024,11081024,knokke-heist,8300,apartment,0.0,"1,195,000",1968,Justrenovated,,89,USAhyperequipped,3,2,4,Yes,B,Gas,Yes,Nonfloodzone,No,,,,2,No,No,1,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11013738,11013738,knokke-heist,8300,apartment,0.0,"1,250,000",1965,Justrenovated,,105,USAhyperequipped,3,2,10,Yes,A,Gas,Yes,Possiblefloodzone,No,No,,,2,No,Yes,1,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11040410,11040410,knokke-heist,8300,apartment,0.0,"1,335,000",1975,Asnew,,90,USAhyperequipped,2,2,,Yes,B,Gas,,Nonfloodzone,No,No,,,2,No,No,,2
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10504579,10504579,bruxelles,1000,apartment,1.0,"1,350,000",1970,Tobedoneup,,291,Notinstalled,4,2,12,Yes,C,Gas,Yes,,No,No,,,2,No,No,2,1
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11060124,11060124,ixelles,1050,apartment,0.0,"1,350,000",1956,Asnew,1,284,Installed,3,3,,Yes,C,Gas,Yes,,No,No,,,3,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10961811,10961811,knokke-heist,8300,apartment,0.0,"1,350,000",1978,Asnew,,125,USAhyperequipped,3,2,,Yes,B,Gas,,Nonfloodzone,No,,,,3,No,No,1,1
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11064017,11064017,ixelles,1050,apartment,0.0,"1,450,000",1940,Justrenovated,,300,Installed,3,3,,Yes,D,Gas,,Nonfloodzone,No,No,,,2,No,Yes,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11061591,11061591,knokke-heist,8300,apartment,1.0,"1,595,000",1973,Good,,131,USAhyperequipped,3,2,7,Yes,B,Gas,Yes,Nonfloodzone,No,No,,,2,No,No,,2
https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/10955353,10955353,ixelles,1050,penthouse,0.0,"1,700,000",1977,Justrenovated,2,200,USAhyperequipped,3,1,145,Yes,C,Gas,Yes,Nonfloodzone,No,No,,,4,No,Yes,,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11089277,11089277,knokke-heist,8300,apartment,0.0,"1,995,000",1970,Asnew,,95,USAhyperequipped,3,2,,Yes,B,Gas,,,No,,,,3,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10791524,10791524,knokke-heist,8300,apartment,0.0,"2,295,000",1964,Asnew,,110,USAhyperequipped,3,2,,Yes,A,Gas,Yes,Nonfloodzone,No,No,,,2,No,Yes,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11024805,11024805,knokke-heist,8300,apartment,1.0,"2,850,000",1961,Asnew,1,172,USAhyperequipped,4,3,10,Yes,F,Gas,Yes,Nonfloodzone,No,No,,,4,No,Yes,1,3
https://www.immoweb.be/en/classified/duplex/for-sale/knokke-heist/8300/10663950,10663950,knokke-heist,8300,duplex,0.0,"2,990,000",1994,Asnew,,184,USAhyperequipped,3,2,16,Yes,A,Gas,,Nonfloodzone,No,,,,2,No,Yes,1,1
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/11135343,11135343,oostende,8400,apartment,0.0,"225,000",,Good,,103,Semiequipped,3,2,,Yes,C,Gas,,,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/gistel/8470/11135342,11135342,gistel,8470,apartment,0.0,"175,000",,Good,,89,Installed,2,1,,Yes,D,Electric,Yes,,No,,,,2,,,1,
https://www.immoweb.be/en/classified/house/for-sale/sint-pieters-leeuw/1600/11135336,11135336,sint-pieters-leeuw,1600,house,0.0,"295,000",1930,,,158,,4,1,,,C,Gas,Yes,,No,No,145,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/obourg/7034/11135327,11135327,obourg,7034,house,0.0,"220,000",,Good,1,130,Semiequipped,4,1,30,,F,Fueloil,Yes,Nonfloodzone,No,,488,120,3,,Yes,1,
https://www.immoweb.be/en/classified/house/for-sale/kortenaken/3470/11135281,11135281,kortenaken,3470,house,0.0,"449,000",2024,Good,1,195,,5,1,,No,Notspecified,,Yes,Nonfloodzone,No,,400,400,3,,No,,
https://www.immoweb.be/en/classified/house/for-sale/kortenaken/3470/11135280,11135280,kortenaken,3470,house,0.0,"424,000",2024,Good,1,132,,3,1,,,Notspecified,,Yes,Nonfloodzone,No,,400,400,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/kortenaken/3470/11135279,11135279,kortenaken,3470,house,0.0,"399,000",2024,Good,1,132,,3,1,,,Notspecified,,Yes,Nonfloodzone,No,,400,400,3,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11135278,11135278,knokke-heist,8300,apartment,0.0,"3,995,000",2011,Good,,163,,3,2,,,A,Gas,Yes,Recognizedfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11135277,11135277,knokke-heist,8300,apartment,0.0,"1,175,000",1968,Good,,89,,3,2,,,B,,No,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/11135276,11135276,roeselare,8800,apartment,0.0,"265,000",2018,Asnew,,93,Installed,3,1,,Yes,A,Gas,,,No,No,,,4,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/11135272,11135272,hoboken,2660,apartment,0.0,"192,500",2015,Good,,70,Installed,1,1,,Yes,A,Gas,,Nonfloodzone,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/house/for-sale/wilrijk/2610/11135271,11135271,wilrijk,2610,house,0.0,"449,000",1978,Good,2,285,Installed,4,1,,Yes,B,Gas,,,No,No,130,,2,No,Yes,,
https://www.immoweb.be/en/classified/house/for-sale/saint-servais%20%28namur%29/5002/11028692,11028692,saint-servais%20%28namur%29,5002,house,0.0,"210,000",,,,175,,3,3,6,No,D,Gas,Yes,Nonfloodzone,No,No,360,300,2,No,No,,
https://www.immoweb.be/en/classified/house/for-sale/gentbrugge/9050/11135241,11135241,gentbrugge,9050,house,0.0,"577,500",2024,Asnew,,190,Installed,5,2,16,,Notspecified,Electric,,,No,No,177,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/gentbrugge/9050/11135240,11135240,gentbrugge,9050,house,0.0,"577,500",,Asnew,,190,Installed,5,2,16,,Notspecified,Electric,,Propertypartiallyorcompletelylocatedinacircumscribedfloodzone,No,No,177,,2,,,,
https://www.immoweb.be/en/classified/duplex/for-sale/knokke%20centrum/8300/11135237,11135237,knokke%20centrum,8300,duplex,0.0,"1,255,000",2022,Asnew,3,180,Installed,2,2,12,Yes,Notspecified,Gas,,,No,No,,,3,No,No,,
https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen%20idegem/9506/11135224,11135224,geraardsbergen%20idegem,9506,house,0.0,"225,000",1960,Torenovate,4,187,USAsemiequipped,3,1,,No,F,,Yes,Nonfloodzone,No,No,628,440,3,,Yes,1,
https://www.immoweb.be/en/classified/apartment/for-sale/brugge/8000/11135216,11135216,brugge,8000,apartment,0.0,"329,000",1994,Good,1,104,Installed,2,1,8,Yes,B,Gas,,,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/de%20haan/8420/11135208,11135208,de%20haan,8420,apartment,0.0,"189,000",1996,Good,,76,,2,1,,No,B,Gas,Yes,Nonfloodzone,No,,,,,,No,,
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/11135204,11135204,mechelen,2800,house,0.0,"595,000",2007,Good,,258,Hyperequipped,5,2,,,B,Gas,,,No,No,229,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/11135202,11135202,seraing,4100,house,0.0,"159,500",1939,Good,,85,Semiequipped,2,1,,No,G,Gas,Yes,Nonfloodzone,No,No,108,40,3,No,No,,1
https://www.immoweb.be/en/classified/house/for-sale/li%C3%A8ge/4032/11135201,11135201,li%C3%A8ge,4032,house,0.0,"275,000",,Asnew,,155,Installed,5,2,,No,C,Gas,Yes,Nonfloodzone,No,No,166,65,2,No,No,,2
https://www.immoweb.be/en/classified/apartment/for-sale/ans/4430/11135200,11135200,ans,4430,apartment,0.0,"209,500",1994,Asnew,1,91,Installed,2,1,4,Yes,C,,Yes,Nonfloodzone,No,No,,,3,No,No,1,1
https://www.immoweb.be/en/classified/house/for-sale/aartselaar/2630/11135176,11135176,aartselaar,2630,house,0.0,"399,000",1968,,,204,,4,1,,,D,Gas,Yes,Nonfloodzone,No,,348,245,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/heist-aan-zee/8301/11135160,11135160,heist-aan-zee,8301,house,0.0,"315,000",,Good,,,,2,1,,No,Notspecified,,Yes,Nonfloodzone,No,,141,,2,,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/11135157,11135157,saint-gilles,1060,apartment,0.0,"205,000",1930,Torenovate,,49,Installed,1,1,10,No,Notspecified,,Yes,Nonfloodzone,No,No,,,2,No,No,,1
https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/11135153,11135153,deinze,9800,apartment,0.0,"195,000",1973,Good,,76,Installed,2,1,,Yes,A,Gas,Yes,Possiblefloodzone,No,,,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/erquelinnes/7120/11135147,11135147,erquelinnes,7120,house,0.0,"148,000",,Asnew,2,240,,2,1,50,No,Notspecified,Gas,Yes,,No,,,,3,No,No,2,
https://www.immoweb.be/en/classified/apartment/for-sale/evergem/9940/11125853,11125853,evergem,9940,apartment,0.0,"265,000",2025,Asnew,1,69,Hyperequipped,1,1,8,Yes,Notspecified,,Yes,,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/sleidinge/9940/11125807,11125807,sleidinge,9940,apartment,0.0,"265,000",2025,Asnew,1,69,Hyperequipped,1,1,8,Yes,Notspecified,,Yes,Nonfloodzone,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/evergem/9940/11125860,11125860,evergem,9940,apartment,0.0,"295,000",2025,Asnew,1,75,Hyperequipped,1,1,17,Yes,Notspecified,,Yes,,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/sleidinge/9940/11125806,11125806,sleidinge,9940,apartment,0.0,"295,000",2025,Asnew,1,75,Hyperequipped,1,1,17,Yes,Notspecified,,Yes,Nonfloodzone,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/evergem/9940/11125859,11125859,evergem,9940,apartment,0.0,"300,000",2025,Asnew,1,75,Hyperequipped,1,1,17,Yes,Notspecified,,Yes,,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/evergem/9940/11125852,11125852,evergem,9940,apartment,0.0,"300,000",2025,Asnew,1,75,Hyperequipped,1,1,17,Yes,Notspecified,,Yes,,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/sleidinge/9940/11125803,11125803,sleidinge,9940,apartment,0.0,"300,000",2025,Asnew,1,75,Hyperequipped,1,1,17,Yes,Notspecified,,Yes,Nonfloodzone,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/sleidinge/9940/11125802,11125802,sleidinge,9940,apartment,0.0,"300,000",2025,Asnew,1,75,Hyperequipped,1,1,17,Yes,Notspecified,,Yes,Nonfloodzone,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11125916,11125916,gent,9000,apartment,0.0,"320,000",2025,Asnew,1,90,USAhyperequipped,2,1,11,Yes,Notspecified,,Yes,Nonfloodzone,No,No,,,4,No,No,1,
https://www.immoweb.be/en/classified/apartment/for-sale/evergem/9940/11125861,11125861,evergem,9940,apartment,0.0,"375,000",2025,Asnew,1,113,Hyperequipped,2,1,9,Yes,Notspecified,,Yes,,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/sleidinge/9940/11125799,11125799,sleidinge,9940,apartment,0.0,"375,000",2025,Asnew,1,113,Hyperequipped,2,1,9,Yes,Notspecified,,Yes,Nonfloodzone,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/evergem/9940/11125858,11125858,evergem,9940,apartment,0.0,"380,000",2025,Asnew,1,107,Hyperequipped,2,1,16,Yes,Notspecified,,Yes,,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/sleidinge/9940/11125809,11125809,sleidinge,9940,apartment,0.0,"380,000",2025,Asnew,1,107,Hyperequipped,2,1,16,Yes,Notspecified,,Yes,Nonfloodzone,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11125915,11125915,gent,9000,apartment,0.0,"400,000",2025,Asnew,1,111,USAhyperequipped,3,2,27,Yes,Notspecified,,Yes,Nonfloodzone,No,No,,,4,No,No,1,
https://www.immoweb.be/en/classified/penthouse/for-sale/evergem/9940/11125849,11125849,evergem,9940,penthouse,0.0,"445,000",2025,Asnew,1,122,Hyperequipped,2,1,48,Yes,Notspecified,,Yes,,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/penthouse/for-sale/sleidinge/9940/11125801,11125801,sleidinge,9940,penthouse,0.0,"445,000",2025,Asnew,1,122,Hyperequipped,2,1,48,Yes,Notspecified,,Yes,Nonfloodzone,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11123654,11123654,bruxelles,1000,apartment,0.0,"275,000",1896,Justrenovated,,62,USAhyperequipped,1,1,,No,G,Gas,Yes,,No,,,,3,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/11103716,11103716,schaerbeek,1030,apartment,0.0,"355,000",2010,Tobedoneup,,128,USAinstalled,3,2,,,D,Gas,Yes,Nonfloodzone,No,,,,4,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-2060/2060/11103357,11103357,antwerpen-2060,2060,apartment,0.0,"359,000",2017,Good,,91,Hyperequipped,2,1,14,Yes,A,,Yes,Nonfloodzone,No,Yes,,,,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/11105532,11105532,etterbeek,1040,apartment,0.0,"559,000",1908,Good,,189,USAhyperequipped,3,3,,No,E,Gas,Yes,,No,,,,2,No,No,,1
https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/11030902,11030902,uccle,1180,ground-floor,0.0,"350,000",2023,Asnew,36,66,USAhyperequipped,1,1,,Yes,A,,Yes,Possiblefloodzone,No,No,,24,2,No,Yes,,1
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/11128152,11128152,evere,1140,apartment,0.0,"220,000",1964,Tobedoneup,,85,Semiequipped,2,1,9,Yes,E,Gas,,,No,No,,,2,No,Yes,,1
https://www.immoweb.be/en/classified/apartment/for-sale/ninove/9400/11130332,11130332,ninove,9400,apartment,0.0,"239,000",2018,Good,,77,Installed,2,1,,,A,Gas,,,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/11128129,11128129,anderlecht,1070,apartment,0.0,"240,000",,Good,,95,USAinstalled,2,1,,Yes,D,Electric,Yes,,No,,,,4,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11128760,11128760,uccle,1180,apartment,0.0,"290,000",1920,Good,,,USAinstalled,2,1,3,,E,Gas,Yes,Nonfloodzone,No,No,,,2,,,,1
